0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.12052812207636,-0.7448348637285256,0.7454375562542825,0.3359611214095702,0.11787445795410167,0.27100054818168007,0.017261425738463336,-0.17709679438625628,0.16535539428357215,0.2187315095408297,0.07086703701090434,0.12737174704582951,0.05343734070901601,-0.04768188261796207,-0.008612441870366465,0.037688831508014456,-0.05147633828790586,-0.019210787733235923
-0.280601902601217,-0.4033878013106219,0.09102263187286017,0.13151906355123594,-0.27889620864104536,-0.14657269556964617,0.15814158855017027,-0.14348913390061452,-0.17114189818437456,-0.18079045211589684,0.10411692322234672,-0.06644841998132076,0.019951901408143638,0.026430442213806127,-0.019051341951974266,-0.037204067417389824,0.003447783916417463,0.01918916012933598
-0.7414223191832204,-0.16218635421794153,0.48499894917530256,0.1774900924610375,0.1637850473439806,0.2668193195141954,-0.10429276466655084,0.05520047555441565,-0.14165031228438593,-0.12980118030687093,-0.020180631470799064,0.011668123278565964,-0.003308900190360337,-0.019255627453590003,0.009820139208216797,0.003458070129682047,0.04164518336424773,0.030384566293509267
-0.7672293062952742,0.07436543603218762,0.7153661661428936,0.24958423949808137,0.13378875608138768,0.1970205805356566,-0.07130319764937852,0.10271105675329076,0.17132545397851376,0.012439483458289526,-0.08282694471807331,-0.09253684932362922,-0.0310677418887565,-0.06590458760868662,0.01800492838677346,0.003305935736969819,0.029571041107078134,-0.042852875071958556
-0.6492169058572392,-0.37063396860082937,0.6995480069903104,0.16206664196165887,0.297751753245922,-0.1479113182380304,-0.07129598632000021,-0.13012831902965077,-0.04112256661024016,-0.010562829949657345,0.047831085239281396,0.0722395186500183,0.0775729447992408,0.07514743196998135,-0.001550579490086565,-0.03792976969939618,0.018595448744888454,-0.019423707951373322
-0.33581450092560794,-0.4514034266456973,0.6408237686060441,0.0424500225154979,0.2428867383284984,-0.32526725931573336,-0.005933593453977998,-0.14985318561578043,-0.027491058186480868,0.018179504965482058,0.04498001275966815,0.05039017702316775,-0.0045396061816672965,-0.030768254561286488,0.024586020702264677,-0.03723637400012071,0.01719948804181023,0.016702089657646167
-0.02532398396195729,-0.28687997682504873,0.41651915725217525,0.18256741525271086,0.029252972194793787,-0.06835257527031828,0.017129579938658716,0.009915730460794789,-0.06667648441743113,0.06893546684530888,0.05830909172810467,-0.013003546801253504,-0.05264324602046498,0.04791947242837696,-0.06958451142424306,0.005978389257438375,-0.037760463577987805,-0.036406301675163955
-1.025303215583763,-0.51646005609054,0.3946441301881118,0.22354306640489122,-0.3244921242576139,0.23433708225980504,0.2619141960238283,-0.09765104613412164,-0.15423131341740767,0.0656021250782966,0.11400732961361801,-0.09871270188654606,0.033068918567429016,-0.09505272020964362,-0.04116167905323335,-0.011297330476265618,-0.07840235647738306,0.028203944614287827
-0.7121328121740647,-0.18817359066912098,0.6517629278776994,0.1364108949632081,-0.04369817057898931,0.33961928963946164,-0.017860382247401076,0.01617038022985425,-0.018197317528354354,0.007159561772112546,0.09297201436298876,0.018183250146186783,0.009428378318440301,-0.0014634097118261008,-0.014440041281526515,0.006352996210568802,-9.41885449582331e-05,-0.03149821880631429
-0.27422032188918344,-0.04692385547622505,0.6157110493562512,0.1584701043751057,0.23869034016145557,0.22171221964060842,-0.03795440948005833,0.02088681923387899,-0.143817933366852,-0.07248890156865985,0.06682115865403938,0.002691736861236276,-0.024505640879664226,-0.0025138791983522375,0.0007636077542207402,0.016986483912286302,0.033745760755183055,-0.017579839442115077
