0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13.608517429500301,2.631266197753495,1.8851993824117526,0.0492835656178472,-0.39254712592088814,0.18896443526640785,-0.08007771797587936,0.6534835037760195,-0.09384055462188548,-0.2207498926823096,0.36537581516609846,0.30258606882468225,-0.20805274373156027,0.1837962413004026,0.058876819307577585,-0.14002690142590019,0.4616013073060905,0.13100516943646753
6.898514019471218,3.9455250913984483,2.6935239072772585,-0.3050539276119339,-0.6405398046910029,-0.30245249603462504,-0.08625589259069764,-0.46956718907798,0.09247761777042718,0.3246429103649194,-0.26104229089374953,-0.20684252796403513,-0.22012380094368927,-0.02130106657721652,-0.27550699273987267,-0.13731659018830153,-0.29228604208388176,0.05764374271061656
11.023601787578562,2.0036896498992114,1.3562722767918187,-0.288776492028338,-0.415208850334529,0.091411169085835,0.08758149499407354,-0.10524408435234618,0.08341534341193368,0.2989064317166322,-0.3901480897820653,-0.0670584312351479,-0.10211215212626866,0.05421774991091176,0.10656090309611559,-0.006297046589641495,-0.0176955742180916,-0.003358600118726902
12.211652421318318,3.4569845660390754,0.7343552498553684,0.12993370537474794,-0.15269885511337009,0.31428633583522786,0.08376317352408592,-0.4181332093235993,-0.029343305436883734,-0.1711065381191041,0.2643912173096639,-0.14745255607422864,0.20193406718840234,-0.135618391500267,-0.13853270252771083,0.21371816969097804,-0.20388164133696818,-0.14509078507922776
11.792666603795935,2.7034355672267947,1.0353044047163715,0.25780107468895863,-0.42285529861499055,0.10135800505701895,-0.09547797749297761,-0.2439161406830243,0.12303740686780187,0.11298887506789226,-0.06005970771030355,-0.009504546796624914,0.09944473663025641,-0.10108122798246846,0.09036067734666685,0.07592348261481018,-0.010680049658908671,-0.0985889575341231
-1.0883559145950281,1.1645457466476452,-1.7518249196689315,0.7194263765221124,-0.472399687572136,0.033364734266022114,-0.21235226384260078,0.1527205130925344,0.13198101924746158,-0.17104966571213928,0.0094370788383575,-0.13675248260081824,0.006550650607678309,0.007464772186616971,0.13661683393994326,-0.0640034314656774,-0.0762088939502074,0.04147377405989278
-1.5820838266735082,-0.6362951113267562,1.065264844317495,-0.25368426933948585,-0.7710708675033787,-0.10905748524654954,0.198167065812562,0.27036821597402355,0.11773063829312448,-0.2114184029689944,-0.04203642523433227,-0.12873381080846383,0.17618247562370026,-0.20192414906087408,-0.008154023614327216,-0.04375062267852042,0.0845585049681454,-0.06758085397798327
-4.253041855646474,-0.11051707678478863,0.6190838076892682,-0.1780802773603241,-0.7865513766683524,0.01752965137908823,0.40470364892360045,0.28494880233800907,0.2534236347241906,0.0910878116645527,0.033787579230586395,-0.03222033965931077,-0.022008799178816672,0.1014835146473446,-0.08871277491128429,0.018253058833908813,-0.016365738192782312,0.021050041394149416
-3.588289529148868,0.5538651903701085,-0.49453762693655534,-0.3348998018783163,-0.6745185067854925,0.031165811741776024,0.5855687188499802,0.16678264077914748,0.13226924357837927,-0.05014995192789589,-0.40370395396041314,-0.023843770238192806,0.12059901634326983,0.13174652578415866,-0.26132218802561485,-0.04839773195351753,-0.007291031135729047,-0.011094111121481386
-2.5575228717505465,-0.9650590384473211,0.0194944928293871,-0.6887441125921525,-0.8688402514278631,0.07029853746817877,0.15110529409997803,0.09312255117474856,-0.07042833247634661,-0.13223133230761241,-0.36033775295659753,-0.08000785809599295,0.24958776935683927,0.1972698051297855,-0.15462824523072322,-0.029724772296663704,-0.023816852272678657,-0.037258464289615344
-3.2891675853536197,0.5044758892998039,-0.37481413632139915,0.5521948275751396,0.41709295472650926,-0.4661015483908311,0.14827921854838966,0.10061420955634029,0.2551742367035194,0.508271631484559,0.18514547074796342,0.3825629261884073,-0.18534933081911276,0.07693886536633804,-0.04365811006328336,-0.05053521334199741,-0.021000570023349693,-0.149444520223152
-4.137311907187856,0.8295727052343596,0.7119536807654369,0.37992178953812344,0.693602322841447,-0.34061345973782087,-0.12281911302646127,-0.007351680632383403,0.1871349878297506,0.2104422745410434,0.1844438181691504,-0.07199506416626653,-0.1974453246958061,0.08226457220654106,-0.11066457163873047,-0.09857015138650686,-0.09114280933239945,0.06308216669893986
-0.9714835297193906,-0.2717912923197966,-0.32587521337516945,-0.09164706314199349,-0.607984468992834,0.026827160860949207,-0.1233760741380639,-0.19104586483230845,0.03668006046106619,-0.17165304075149979,-0.04415152457507935,-0.008108146845479091,0.049611653226641086,-0.034693668903446766,-0.0009387638548713508,-0.07494561112189375,0.037511553613957624,-0.04080876968937411
